date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:51	93595/93595	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html	(from )
14:54:51	156/156	---MC-	200	added ('OK')	text/plain	date:Thu,%2006%20May%202021%2009:23:44%20GMT	http://www.webstrot.com/robots.txt		(from )
14:54:52	11508/11508	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/chartist/chartist.min.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/chartist/chartist.min.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:54:54	38742/38742	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/font-awesome.min.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/font-awesome.min.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:54:54	17551/17551	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/themify-icons.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/themify-icons.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:54:55	3011/3011	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/owl.carousel.min.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/owl.carousel.min.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:54:56	1003/1003	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/owl.theme.default.min.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/owl.theme.default.min.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:54:57	30752/30752	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/weather-icons.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/weather-icons.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:54:57	16030/16030	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/menubar/sidebar.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/menubar/sidebar.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:01	121204/121204	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/bootstrap.min.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/bootstrap.min.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:01	55773/55773	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/unix.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/lib/unix.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:03	89653/89653	---M--	200	added ('OK')	text/css	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/assets/css/style.css	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:05	430/430	---M--	200	added ('OK')	application/javascript	date:Thu,%2008%20Mar%202018%2016:51:20%20GMT	http://www.webstrot.com/google_analytics_auto.js	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/google_analytics_auto.js	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:06	70136/70136	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-v1.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-v1.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:06	77854/77854	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-school.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:08	67823/67823	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce-v2.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce-v2.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:08	76438/76438	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/index-ecommerce.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:09	61254/61254	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:11	48271/48271	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-profile.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-profile.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:12	33503/33503	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-details.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-details.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:12	45281/45281	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-hostel-room.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-hostel-room.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:13	76222/76222	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-student-table.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-student-table.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:14	29144/29144	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-search.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-search.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:15	38598/38598	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-teacher-information.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-teacher-information.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:16	76609/76609	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-teacher-table.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-teacher-table.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:17	36751/36751	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-class-information.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-class-information.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:17	40020/40020	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-subject.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-subject.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:18	41583/41583	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-class-routine.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-class-routine.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:19	87992/87992	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-attendace-sheet.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-attendace-sheet.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:19	48460/48460	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-grade-list.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-grade-list.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:20	54406/54406	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-new-exam.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-new-exam.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:20	39487/39487	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-account-setting.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-account-setting.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:21	73231/73231	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-fees-collection.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-student-fees-collection.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:22	31595/31595	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-payment-information.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-payment-information.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:22	35417/35417	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-add-new-expenses.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-add-new-expenses.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:23	60447/60447	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-expense-list.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-expense-list.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:24	30500/30500	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-book-information.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-book-information.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:25	56703/56703	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-book-list.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-book-list.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:25	65386/65386	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-parents-list.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-all-parents-list.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:26	57078/57078	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-parents.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-parents.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2009:24:21%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-form.27.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:29	33204/33204	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-notice.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-notice.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:30	44970/44970	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-transport.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/school-transport.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:31	40013/40013	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-menu-one.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-menu-one.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:31	40291/40291	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-menu-two.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-menu-two.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:32	40124/40124	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-menu-three.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-menu-three.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:33	41341/41341	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-favourite-list.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-favourite-list.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:34	33985/33985	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-order-list.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-order-list.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:35	36027/36027	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-booking.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-booking.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:35	28739/28739	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-upload-menu.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/restaurant-upload-menu.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:36	28742/28742	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-flot.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-flot.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:37	29348/29348	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-morris.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-morris.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:37	29219/29219	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/chartjs.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/chartjs.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:38	28415/28415	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/chartist.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/chartist.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:39	39044/39044	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-peity.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-peity.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:40	37167/37167	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-sparkline.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-sparkline.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:40	38119/38119	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-knob.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/chart-knob.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:41	32331/32331	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-event-calender.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-event-calender.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:42	65524/65524	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-email.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-email.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:42	48061/48061	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-profile.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-profile.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:43	122714/122714	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-widget-card.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/app-widget-card.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:44	33178/33178	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-accordion.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-accordion.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:45	33824/33824	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-alerts.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-alerts.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:46	29470/29470	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-badges.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-badges.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:46	48741/48741	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-button.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-button.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:47	36418/36418	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Oct%202014%2010:10:10%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-dropdown.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-dropdown.html	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
14:55:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20May%202021%2009:24:42%20GMT	http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.html	C:/Users/Umer/Desktop/Abhilash%202%20Admin%20Panel/www.webstrot.com/html/webstrotadmin/bootstrap3/default/ui-Images.41.delayed	(from http://www.webstrot.com/html/webstrotadmin/bootstrap3/default/index.html)
